Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,3120,2,-10,-0.32,3145,3240,3110,27482,86339525,32283778800,10347365,KSQ
048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,3225,2,-215,-6.25,3370,3410,3220,592570,1945160410,32250000000,10000000,KSQ
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,931,1,45,5.08,891,974,891,28629,26352232,32232353958,34621218,KSQ
080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,4400,2,-60,-1.35,4460,4475,4360,30323,133727880,32120000000,7300000,KSQ
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1448,1,1,0.07,1447,1453,1440,19439,28159356,32055100000,22137500,KSQ
333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1298,1,24,1.88,1279,1300,1245,185106,235018616,31948097148,24613326,KSQ
222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,2895,1,25,0.87,2900,2900,2850,19960,57291650,31936143285,11031483,KSQ
016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,1671,1,10,0.6,1676,1705,1650,48944,81699051,31917593874,19100894,KSQ
139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,2255,1,10,0.45,2245,2300,2200,118614,264383904,31837916550,14118810,KSQ
011090,KR7011090008,에넥스,KOSPI,,528,1,3,0.57,524,529,522,221615,116655286,31675586448,59991641,STK
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1381,4,318,29.92,1068,1381,1068,4755228,6404108747,31628795801,22902821,KSQ
032750,KR7032750002,삼진,KOSDAQ,우량기업부,3500,1,25,0.72,3485,3545,3465,32726,114793810,31608927000,9031122,KSQ
417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,1800,1,16,0.9,1785,1817,1716,85551,152122259,31587521400,17548623,KSQ
159910,KR7159910009,에코글로우,KOSDAQ,중견기업부,603,2,-6,-0.99,609,615,599,178633,107606525,31558297455,52335485,KSQ
35320K,KR735320K011,대덕전자1우,KOSPI,,15040,1,90,0.6,14970,15040,14750,17928,267646615,31516605760,2095519,STK
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,10530,1,50,0.48,10470,10570,10280,3014,31297875,31445739000,2986300,STK
290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,8360,1,180,2.2,8500,8500,8160,11160,93016970,31158739920,3727122,KSQ
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,1900,1,4,0.21,1952,2030,1802,1620730,3102194225,31133572900,16386091,KSQ
009140,KR7009140005,경인전자,KOSPI,,19820,1,320,1.64,19500,20300,19260,2713,53396280,31133196540,1570797,STK
457600,KR7457600005,벡트,KOSDAQ,벤처기업부,2270,3,0,0.0,2255,2355,2250,26481,60142785,31116025000,13707500,KSQ
088290,KR7088290002,이원컴포텍,KOSDAQ,중견기업부,780,1,13,1.69,767,780,745,176493,133032609,31106683920,39880364,KSQ
088280,KR7088280003,쏘닉스,KOSDAQ,기술성장기업부,1793,2,-45,-2.45,1892,1892,1772,102693,185355557,31030536570,17306490,KSQ
011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,722,1,11,1.55,705,774,698,2037252,1485405236,31019013084,42962622,KSQ
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2765,1,50,1.84,2620,2830,2610,290879,788002145,30979765075,11204255,KSQ
010400,KR7010400000,우진아이엔에스,KOSPI,,4060,1,45,1.12,4020,4060,3935,10094,40214195,30945320000,7622000,STK
006200,KR7006200000,한국전자홀딩스,KOSPI,,660,1,9,1.38,651,662,649,51481,33657367,30890069760,46803136,STK
018700,KR7018700005,바른손,KOSDAQ,중견기업부,877,1,44,5.28,840,885,833,156549,135648116,30800026889,35119757,KSQ
007120,KR7007120009,미래아이앤지,KOSPI,,1065,2,-35,-3.18,1100,1100,1056,159957,171024294,30755717520,28878608,STK
068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,3070,2,-30,-0.97,3200,3200,3060,20903,64403040,30514614980,9939614,KSQ
002820,KR7002820009,SUN&L,KOSPI,,2415,1,15,0.63,2390,2500,2385,19996,48250355,30448293435,12607989,STK
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,3800,1,90,2.43,3710,3800,3670,8281,30973795,30400000000,8000000,KSQ
130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2695,2,-425,-13.62,3030,3100,2645,2088523,5789703629,30390649905,11276679,KSQ
101000,KR7101000008,KS인더스트리,KOSDAQ,중견기업부,908,1,46,5.34,880,965,869,2338186,2157135430,30369696216,33446802,KSQ
0115H0,KR70115H0007,삼성스팩13호,KOSDAQ,SPAC(소속부없음),4130,2,-910,-18.06,4740,6230,3700,14809244,78208916841,30355500000,7350000,KSQ
403360,KR7403360001,라피치,KONEX,일반기업부,8800,1,10,0.11,8400,8800,8200,1075,8931200,30355195200,3449454,KNX
016670,KR7016670002,디모아,KOSDAQ,중견기업부,3995,1,65,1.65,3930,4010,3930,9368,37061765,30338964830,7594234,KSQ
090150,KR7090150004,아이윈,KOSDAQ,중견기업부,724,1,5,0.7,730,730,713,71347,51197119,30317712132,41875293,KSQ
009460,KR7009460007,한창제지,KOSPI,,508,1,3,0.59,505,508,501,51355,25933601,30311082888,59667486,STK
038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,2965,2,-10,-0.34,2975,2980,2945,3472,10298617,30274918225,10210765,KSQ
290520,KR7290520006,신도기연,KOSDAQ,투자주의환기종목(소속부없음),1900,1,65,3.54,1875,1900,1845,28024,52498996,30265787800,15929362,KSQ
067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,2460,1,45,1.86,2415,2460,2395,16720,40359740,30243240000,12294000,KSQ
362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,1800,2,-7,-0.39,1807,1830,1762,16140,29125217,30241033200,16800574,KSQ
246250,KR7246250005,에스엘에스바이오,KOSDAQ,관리종목(소속부없음),1969,0,0,0.0,0,0,0,0,0,30220617614,15348206,KSQ
451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2105,0,0,0.0,0,0,0,0,0,30206750000,14350000,KSQ
389680,KR7389680000,유디엠텍,KOSDAQ,기술성장기업부,726,4,167,29.87,560,726,555,14141541,9620540009,30196129590,41592465,KSQ
053290,KR7053290003,NE능률,KOSDAQ,투자주의환기종목(소속부없음),1827,1,29,1.61,1800,1833,1781,22665,40673317,30193562889,16526307,KSQ
010640,KR7010640001,진양폴리,KOSPI,,3005,1,50,1.69,2955,3010,2925,42622,126442897,30050000000,10000000,STK
383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,2350,1,30,1.29,2305,2380,2255,79546,184088458,30042700800,12784128,KSQ
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,1835,1,5,0.27,1831,1874,1760,133894,243320887,30021295465,16360379,KSQ
051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,1956,1,10,0.51,1947,1989,1922,66700,129540550,30005180832,15340072,KSQ
047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1207,2,-1,-0.08,1208,1208,1187,76581,91712277,29960590934,24822362,KSQ
198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,769,1,12,1.59,758,795,743,299551,231304201,29931770082,38922978,KSQ
162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,2670,2,-5,-0.19,2700,2700,2605,5771,15429990,29788127340,11156602,KNX
083660,KR7083660001,CSA 코스믹,KOSDAQ,중견기업부,474,2,-1,-0.21,475,484,450,372390,172480967,29781163566,62829459,KSQ
004270,KR7004270005,남성,KOSPI,,820,1,8,0.99,812,822,807,50837,41453964,29693971200,36212160,STK
432980,KR7432980001,엠에프씨,KOSDAQ,기술성장기업부,3450,3,0,0.0,3460,3460,3390,8550,29296010,29641509900,8591742,KSQ
214610,KR7214610008,롤링스톤,KOSDAQ,투자주의환기종목(소속부없음),3535,2,-70,-1.94,3700,3700,3460,20852,72970245,29635043270,8383322,KSQ
288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,857,1,6,0.71,861,865,840,96657,82183027,29614973634,34556562,KSQ
103230,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,4105,1,100,2.5,4080,4115,4020,26367,107696235,29556000000,7200000,KSQ
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,3120,2,-50,-1.58,3170,3170,3005,126616,389205458,29473616640,9446672,KSQ
002420,KR7002420008,세기상사,KOSPI,,4910,1,50,1.03,5030,5030,4855,6969,34340340,29312444680,5969948,STK
058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,1825,1,12,0.66,1813,1828,1799,72947,132002314,29292217250,16050530,KSQ
279600,KR7279600001,미디어젠,KOSDAQ,중견기업부,6220,1,180,2.98,6100,6250,6100,3204,19741890,29139337820,4684781,KSQ
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1472,3,0,0.0,1461,1524,1457,36805,54158315,28998400000,19700000,KSQ
377330,KR7377330006,이지트로닉스,KOSDAQ,기술성장기업부,3555,2,-40,-1.11,3595,3600,3545,18518,65964630,28937536470,8139954,KSQ
312610,KR7312610009,에이에프더블류,KOSDAQ,벤처기업부,1427,1,26,1.86,1419,1437,1402,82670,116945506,28906579176,20256888,KSQ
229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,1792,1,14,0.79,1765,1807,1691,182394,320517034,28883144192,16117826,KSQ
005320,KR7005320007,온타이드,KOSPI,,422,1,3,0.72,420,422,407,316384,130757444,28854541180,68375690,STK
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,2210,1,40,1.84,2160,2220,2150,8344,18274345,28759070340,13013154,KSQ
024070,KR7024070005,WISCOM,KOSPI,,1873,2,-20,-1.06,1910,1958,1868,9867,18495941,28706418374,15326438,STK
069640,KR7069640001,한세엠케이,KOSPI,,640,1,18,2.89,630,659,620,35128,22342781,28676161280,44806502,STK
031510,KR7031510001,오스템,KOSDAQ,중견기업부,1021,3,0,0.0,1021,1021,1010,30628,31031538,28588000000,28000000,KSQ
227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,787,1,18,2.34,769,795,768,53369,41526957,28426669804,36120292,KSQ
243870,KR7243870003,아이티센코어,KONEX,일반기업부,9800,1,100,1.03,10000,10000,9800,39,382600,28347783800,2892631,KNX
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,879,2,-3,-0.34,882,891,872,9463,8320504,28311967668,32209292,KSQ
032680,KR7032680001,소프트센,KOSDAQ,중견기업부,268,2,-2,-0.74,270,272,264,401819,107232096,28298324752,105590764,KSQ
187220,KR7187220009,디티앤씨,KOSDAQ,중견기업부,2415,3,0,0.0,2415,2465,2355,37973,91156702,28250720715,11698021,KSQ
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,824,3,0,0.0,816,830,811,57486,47076287,28232529072,34262778,KSQ
331520,KR7331520007,밸로프,KOSDAQ,중견기업부,555,1,11,2.02,546,560,540,136093,74901165,28229736450,50864390,KSQ
131180,KR7131180002,딜리,KOSDAQ,벤처기업부,960,3,0,0.0,992,993,954,23378,22438648,28176000000,29350000,KSQ
094860,KR7094860004,네오리진,KOSDAQ,중견기업부,1122,1,30,2.75,1092,1157,1063,245325,271121489,28173435708,25110014,KSQ
276730,KR7276730009,한울앤제주,KOSDAQ,기술성장기업부,1271,1,1,0.08,1269,1279,1268,45166,57416760,28152455537,22149847,KSQ
002025,KR7002021004,코오롱우,KOSPI,,24200,1,950,4.09,23100,24550,23100,15624,376673075,28082575400,1160437,STK
035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,1922,1,29,1.53,1903,1954,1893,107996,208390155,28017647480,14577340,KSQ
033050,KR7033050006,제이엠아이,KOSDAQ,벤처기업부,858,1,38,4.63,828,889,816,122432,105585734,27953075436,32579342,KSQ
348030,KR7348030008,모비릭스,KOSDAQ,중견기업부,2910,1,225,8.38,2710,2985,2590,72813,204637807,27947058000,9603800,KSQ
034940,KR7034940007,조아제약,KOSDAQ,중견기업부,901,1,12,1.35,896,909,880,50052,44780225,27912824127,30979827,KSQ
060230,KR7060230000,제이케이시냅스,KOSDAQ,중견기업부,3445,1,565,19.62,2940,3720,2915,1228942,4217598090,27843247900,8082220,KSQ
309930,KR7309930006,조이웍스앤코,KOSDAQ,중견기업부,1132,1,8,0.71,1115,1149,1070,227937,252936912,27719338336,24487048,KSQ
093380,KR7093380004,풍강,KOSDAQ,중견기업부,2805,1,40,1.45,2745,2805,2740,8480,23461180,27711472965,9879313,KSQ
007770,KR7007770001,한일화학,KOSDAQ,중견기업부,7890,1,20,0.25,7870,7960,7790,1858,14599910,27693900000,3510000,KSQ
291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,2435,1,40,1.67,2380,2440,2370,38820,93261610,27682813720,11368712,KSQ
240600,KR7240600007,유진테크놀로지,KOSDAQ,중견기업부,3995,2,-15,-0.37,4090,4095,3800,54250,216662110,27677963245,6928151,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,1072,2,-3,-0.28,1066,1100,1052,94208,100865351,27669654640,25811245,KSQ
373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,1599,1,78,5.13,1530,1653,1510,152102,239179587,27653736006,17294394,KSQ
030720,KR7030720007,동원수산,KOSPI,,5890,1,120,2.08,5770,5900,5730,18765,108970040,27410911450,4653805,STK
267790,KR7267790004,배럴,KOSDAQ,벤처기업부,3550,1,55,1.57,3510,3605,3505,12299,43585840,27297046950,7689309,KSQ
296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,5270,1,100,1.93,5130,5270,5120,10579,54544920,27289388040,5178252,KSQ
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,3050,2,-110,-3.48,3190,3190,3025,42424,129682905,27286809750,8946495,KSQ
434190,KR7434190005,탈로스,KONEX,일반기업부,3700,3,0,0.0,3890,3890,3500,1638,6086780,27266905800,7369434,KNX
285800,KR7285800009,진영,KOSDAQ,벤처기업부,1559,1,34,2.23,1523,1560,1505,33748,51615078,27247063930,17477270,KSQ
043220,KR7043220003,티에스넥스젠,KOSDAQ,관리종목(소속부없음),1710,0,0,0.0,0,0,0,0,0,27227331360,15922416,KSQ
318010,KR7318010006,팜스빌,KOSDAQ,중견기업부,3420,2,-25,-0.73,3440,3445,3380,16479,56435190,27118335960,7929338,KSQ
419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,1179,2,-63,-5.07,1257,1267,1164,1140228,1362539256,27108170469,22992511,KSQ
258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,27103976612,65786351,KSQ
079650,KR7079650008,서산,KOSDAQ,중견기업부,1355,2,-9,-0.66,1357,1357,1352,5550,7518068,27100000000,20000000,KSQ
418620,KR7418620001,E8,KOSDAQ,기술성장기업부,1364,1,59,4.52,1305,1440,1290,867791,1196308676,27076050628,19850477,KSQ
038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,233,2,-3,-1.27,238,245,229,602419,140312322,26961442851,115714347,KSQ
016920,KR7016920001,카스,KOSDAQ,중견기업부,1017,1,13,1.29,1003,1029,993,101060,101094992,26943928146,26493538,KSQ
070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1941,1,36,1.89,1905,1950,1881,26045,49696040,26940150261,13879521,KSQ
008775,KR7008771008,호텔신라우,KOSPI,,35750,1,550,1.56,36200,36200,35300,2214,78851750,26879674250,751879,STK
036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,7060,1,40,0.57,7010,7090,6980,14310,100733220,26828000000,3800000,KSQ
217620,KR7217620004,선샤인푸드,KOSDAQ,관리종목(소속부없음),3810,0,0,0.0,0,0,0,0,0,26803681470,7035087,KSQ
091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2290,1,20,0.88,2270,2315,2265,26030,59735322,26801521090,11703721,KSQ
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1293,1,19,1.49,1281,1309,1271,103919,134171274,26748641403,20687271,KSQ
464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),2070,1,5,0.24,2065,2070,2065,30418,62834255,26713350000,12905000,KSQ
145210,KR7145210001,다이나믹디자인,KOSPI,,631,2,-12,-1.87,645,670,619,556137,352539122,26651337508,42236668,STK
101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,3155,2,-105,-3.22,3260,3350,3145,220159,702381415,26514620000,8404000,KSQ
005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,26467434378,21106407,STK
412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,2030,1,109,5.67,1950,2060,1880,481364,948537978,26444753160,13026972,KSQ
032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1227,1,7,0.57,1212,1239,1212,14330,17522727,26369492583,21491029,KSQ
021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,1214,2,-6,-0.49,1218,1218,1183,51212,61475833,26349595636,21704774,KSQ
003495,KR7003491008,대한항공우,KOSPI,,23650,1,50,0.21,23600,24000,23250,7547,178219750,26270278100,1110794,STK
044380,KR7044380004,주연테크,KOSPI,,407,1,7,1.75,401,407,396,135306,54296117,26244003874,64481582,STK
429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,4055,1,60,1.5,4050,4080,3965,46402,186964860,26151631705,6449231,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,투자주의환기종목(소속부없음),971,4,224,29.99,971,971,893,3183027,3051275387,25909217275,26683025,KSQ
002210,KR7002210003,동성제약,KOSPI,,973,0,0,0.0,0,0,0,0,0,25900780311,26619507,STK
053060,KR7053060000,세동,KOSDAQ,중견기업부,1466,1,46,3.24,1420,1486,1408,325046,474519796,25885776254,17657419,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,657,1,1,0.15,656,665,628,86410,56125593,25871621940,39378420,KSQ
233990,KR7233990001,질경이,KONEX,일반기업부,1750,1,31,1.8,1898,1898,1700,1930,3355736,25838571500,14764898,KNX
067730,KR7067730002,로지시스,KOSDAQ,중견기업부,2670,1,110,4.3,2540,2710,2525,72121,186769594,25829371740,9673922,KSQ
113810,KR7113810006,디젠스,KOSDAQ,중견기업부,787,2,-2,-0.25,787,789,770,236813,184923774,25678276137,32628051,KSQ
263050,KR7263050007,유틸렉스,KOSDAQ,기술성장기업부,697,2,-91,-11.55,735,735,650,1802666,1238091944,25673894632,36834856,KSQ
311060,KR7311060008,엘에이티,KONEX,일반기업부,3280,1,100,3.14,3095,3290,3015,22,69650,25672999520,7827134,KNX
143210,KR7143210003,핸즈코퍼레이션,KOSPI,,1172,1,9,0.77,1173,1173,1156,28934,33665463,25638375484,21875747,STK
415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,2240,2,-5,-0.22,2250,2250,2215,12623,28150460,25632264000,11442975,KSQ
059180,KR7059180000,엔더블유시,KONEX,일반기업부,4805,0,0,0.0,0,0,0,0,0,25534202450,5314090,KNX
193250,KR7193250008,링크드,KOSDAQ,중견기업부,394,2,-19,-4.6,418,427,380,809486,320464264,25449410722,64592413,KSQ
039740,KR7039740006,한국정보공학,KOSDAQ,벤처기업부,3170,1,5,0.16,3165,3230,3110,9318,29423135,25418318490,8018397,KSQ
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),962,2,-8,-0.82,977,1120,960,1185504,1192349718,25287846766,26286743,KSQ
206950,KR7206950008,볼빅,KONEX,일반기업부,1795,0,0,0.0,0,0,0,0,0,25268690675,14077265,KNX
002070,KR7002070001,비비안,KOSPI,,557,2,-7,-1.24,562,573,551,678912,378889138,25174214889,45196077,STK
084870,KR7084870005,TBH글로벌,KOSPI,,1203,2,-8,-0.66,1208,1208,1176,12509,14895986,25090753257,20856819,STK
278990,KR7278990007,EMB,KONEX,일반기업부,3100,1,55,1.81,3100,3100,3100,1,3100,25000808700,8064777,KNX
012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,467,2,-6,-1.27,473,483,463,352121,166448571,24998293779,53529537,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,952,1,1,0.11,952,955,938,59723,56528473,24964625392,26223346,KSQ
900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),540,2,-10,-1.82,550,561,537,321564,174863268,24860137680,46037292,KSQ
137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,291,2,-6,-2.02,299,299,288,575467,167624357,24842376672,85368992,KSQ
088790,KR7088790001,진도,KOSPI,,1990,2,-8,-0.4,1998,2005,1975,23480,46860812,24771010560,12447744,STK
304840,KR7304840002,피플바이오,KOSDAQ,투자주의환기종목(소속부없음),1165,1,37,3.28,1106,1193,1106,224109,256182949,24730982315,21228311,KSQ
238200,KR7238200000,비피도,KOSDAQ,벤처기업부,3020,2,-50,-1.63,3060,3065,2910,36206,107658382,24703600000,8180000,KSQ
054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,412,2,-17,-3.96,416,428,410,621403,258677819,24700669372,59953081,KSQ
015020,KR7015020001,이스타코,KOSPI,,576,1,6,1.05,585,585,564,104043,59223437,24682521600,42851600,STK
002355,KR7002351005,넥센타이어1우B,KOSPI,,3795,1,10,0.26,3685,3815,3680,13808,51769560,24667500000,6500000,STK
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,2900,1,5,0.17,2905,2915,2870,15254,44224235,24654553000,8501570,KSQ
001420,KR7001420009,태원물산,KOSPI,,3240,1,30,0.93,3240,3250,3160,5260,16901885,24624000000,7600000,STK
123750,KR7123750002,알톤,KOSDAQ,중견기업부,1922,2,-188,-8.91,2110,2110,1910,294415,581808529,24498382834,12746297,KSQ
035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,329,1,3,0.92,326,351,325,292079,95942722,24490653075,74439675,KSQ
065650,KR7065650004,하이퍼코퍼레이션,KOSDAQ,관리종목(소속부없음),1830,2,-67,-3.53,1880,1880,1767,25373,46366082,24403445280,13335216,KSQ
139050,KR7139050009,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,2960,1,105,3.68,2900,2985,2835,52985,153976068,24165878080,8164148,KSQ
347770,KR7347770000,핌스,KOSDAQ,중견기업부,1057,1,17,1.63,1040,1076,1034,53137,55423463,24159893394,22857042,KSQ
